movieId,title,release_date,release_year,budget,popularity,revenue,runtime,primary_company,primary_genre,all_genres,avg_rating,review_count,director,budget_tier,log_budget,log_revenue,studio_tier,studio_label,release_season,roi,roi_capped,weighted_rating
152061,Triple 9,2016-02-19,2016,20000000,12.89,12639297.0,115.0,Worldview Entertainment,Action,Action | Thriller,2.9,197,John Hillcoat,High,16.81,16.35,1.0,Major Studio,Other,-0.37,-0.37,3.44
152063,Gods of Egypt,2016-02-25,2016,140000000,13.34,150680864.0,127.0,Summit Entertainment,Fantasy,Fantasy,2.68,401,Alex Proyas,Blockbuster,18.76,18.83,1.0,Major Studio,Other,0.08,0.08,3.28
152065,Embrace of the Serpent,2015-05-25,2015,1400000,5.06,1320005.0,125.0,Caracol Televisión,Adventure,Adventure | Drama,3.7,91,Ciro Guerra,Low,14.15,14.09,0.0,Independent,Other,-0.06,-0.06,3.57
152067,Neerja,2016-02-19,2016,10721568,1.69,2978994.0,122.0,Fox Star Studios,Drama,Drama,3.65,34,Ram Madhvani,Mid,16.19,14.91,0.0,Independent,Other,-0.72,-0.72,3.56
152071,Race,2016-02-19,2016,5000000,7.98,24804129.0,134.0,Forecast Pictures,Action,Action | Drama,3.52,83,Stephen Hopkins,Low,15.42,17.03,0.0,Independent,Other,3.96,3.96,3.56
152077,10 Cloverfield Lane,2016-03-10,2016,15000000,14.42,108286421.0,103.0,Paramount Pictures,Thriller,Thriller | Science Fiction | Drama,3.68,1941,Dan Trachtenberg,Mid,16.52,18.5,1.0,Major Studio,Other,6.22,6.22,3.64
152079,London Has Fallen,2016-03-02,2016,60000000,15.04,205754447.0,99.0,Millennium Films,Action,Action | Crime | Thriller,3.07,568,Babak Najafi,Blockbuster,17.91,19.14,0.0,Independent,Other,2.43,2.43,3.36
152081,Zootopia,2016-02-11,2016,150000000,26.02,1023784195.0,108.0,Walt Disney Pictures,Animation,Animation | Adventure | Family | Comedy,3.95,5849,Byron Howard,Blockbuster,18.83,20.75,1.0,Major Studio,Other,5.83,5.83,3.9
152083,Whiskey Tango Foxtrot,2016-03-04,2016,35000000,8.16,23083334.0,112.0,Paramount Pictures,War,War | Comedy,3.35,367,Glenn Ficarra,High,17.37,16.95,1.0,Major Studio,Other,-0.34,-0.34,3.5
152087,The Young Messiah,2016-03-10,2016,18500000,1.73,6490401.0,120.0,Focus Features,Drama,Drama,3.05,11,Cyrus Nowrasteh,High,16.73,15.69,1.0,Major Studio,Other,-0.65,-0.65,3.55
152091,Grimsby,2016-02-24,2016,35000000,13.91,25182929.0,83.0,Columbia Pictures,Action,Action | Comedy,2.88,317,Louis Leterrier,High,17.37,17.04,1.0,Major Studio,Other,-0.28,-0.28,3.38
152292,Mojin: The Lost Legend,2015-12-18,2015,37000000,4.21,278300000.0,127.0,Beijing Enlight Pictures,Action,Action | Adventure | Fantasy,3.08,13,Wuershan,High,17.43,19.44,0.0,Independent,Year-End,6.52,6.52,3.55
152350,Na Tum Jaano Na Hum,2002-05-09,2002,350000,0.74,6100000.0,151.0,PFH Entertainment,Drama,Drama | Romance,1.38,4,Arjun Sablok,Low,12.77,15.62,0.0,Independent,Other,16.43,16.43,3.55
152591,Ip Man 3,2015-12-19,2015,36000000,8.97,156844753.0,105.0,Mandarin Films Distribution Co.,Action,Action | Drama | History,3.67,199,Wilson Yip,High,17.4,18.87,0.0,Independent,Year-End,3.36,3.36,3.58
152880,Garv: Pride and Honour,2004-07-09,2004,1300000,0.39,11000000.0,162.0,,Action,Action | Drama,2.0,4,Puneet Issar,Low,14.08,16.21,,,Summer,7.46,7.46,3.55
152940,Capture the Flag,2015-08-28,2015,14000000,6.35,8306690.0,94.0,Lightbox Entertainment,Comedy,Comedy | Animation | Adventure,2.83,6,Enrique Gato,Mid,16.45,15.93,0.0,Independent,Summer,-0.41,-0.41,3.55
153392,The Touch,1971-07-14,1971,6900000,0.66,6530000.0,115.0,ABC Pictures,Drama,Drama,2.5,1,Ingmar Bergman,Mid,15.75,15.69,0.0,Independent,Summer,-0.05,-0.05,3.56
153760,3 Braves,2015-05-21,2015,143149,0.09,645135.0,94.0,Waadi Animations,Family,Family | Animation | Adventure,1.5,1,Sharmeen Obaid-Chinoy,Low,11.87,13.38,0.0,Independent,Other,3.51,3.51,3.56
153788,Jaane Tu... Ya Jaane Na,2008-07-04,2008,2300000,1.97,11100000.0,155.0,PVR Cinemas,Drama,Drama | Comedy | Romance,3.22,18,Abbas Tyrewala,Low,14.65,16.22,0.0,Independent,Summer,3.83,3.83,3.55
153790,Bachna Ae Haseeno,2008-08-14,2008,2400000,1.92,9600000.0,153.0,Yash Raj Films,Drama,Drama | Comedy | Romance,3.08,13,Siddharth Anand,Low,14.69,16.08,1.0,Major Studio,Summer,3.0,3.0,3.55
153794,Dostana,2008-11-13,2008,10000000,2.53,20000000.0,142.0,Dharma Productions,Drama,Drama | Comedy | Romance,3.32,22,Tarun Mansukhani,Mid,16.12,16.81,0.0,Independent,Year-End,1.0,1.0,3.55
153820,Phoonk,2008-08-22,2008,750000,0.69,2760000.0,179.0,One More Thought Entertainment,Foreign,Foreign | Horror | Thriller,1.12,4,Ram Gopal Varma,Low,13.53,14.83,0.0,Independent,Summer,2.68,2.68,3.55
153921,Gabbar Singh,2012-05-11,2012,7000000,0.8,16000000.0,136.0,,Action,Action | Comedy | Foreign,3.5,3,Harish Shankar,Mid,15.76,16.59,,,Other,1.29,1.29,3.56
153931,Eega,2012-06-06,2012,5990000,8.62,19450000.0,145.0,Varahi Chalana Chitram,Romance,Romance | Science Fiction,4.03,16,S.S. Rajamouli,Mid,15.61,16.78,0.0,Independent,Summer,2.25,2.25,3.57
153961,99,2009-05-15,2009,3000000,0.33,6600000.0,141.0,People Pictures,Comedy,Comedy | Crime,2.5,2,Krishna D.K.,Low,14.91,15.7,0.0,Independent,Other,1.2,1.2,3.56
154077,Khatta Meetha,2010-07-23,2010,7500000,0.49,10000000.0,155.0,,Comedy,Comedy | Drama,2.21,7,Priyadarshan,Mid,15.83,16.12,,,Summer,0.33,0.33,3.55
154081,"Dear Guest, When Will You Leave?",2010-02-26,2010,3750000,0.6,5000000.0,155.0,Warner Bros.,Comedy,Comedy | Foreign,2.14,7,Ashwani Dhir,Low,15.14,15.42,1.0,Major Studio,Other,0.33,0.33,3.55
154160,Bodyguard,2011-08-31,2011,130,2.4,8.0,130.0,Reliance Entertainment,Drama,Drama | Action | Comedy | Romance,2.94,9,Siddique,Low,4.88,2.2,0.0,Independent,Summer,-0.94,-0.94,3.55
154162,Thank You,2011-04-08,2011,13100000,1.42,4100000.0,140.0,UTV Motion Pictures,Drama,Drama | Comedy | Romance | Foreign,1.67,6,Anees Bazmee,Mid,16.39,15.23,1.0,Major Studio,Other,-0.69,-0.69,3.55
154460,Raja Natwarlal,2014-08-29,2014,5,1.11,4.0,141.0,UTV Motion Pictures,Thriller,Thriller | Drama,0.75,4,Kunal Deshmukh,Low,1.79,1.61,1.0,Major Studio,Summer,-0.2,-0.2,3.55
154472,Heropanti,2014-05-23,2014,4200000,2.03,10000000.0,146.0,Nadiadwala Grandsons,Romance,Romance | Action,2.0,3,Sabbir Khan,Low,15.25,16.12,0.0,Independent,Other,1.38,1.38,3.55
154554,Happy Family,2006-12-14,2006,800000,0.17,966214.0,83.0,Revolver Film,Comedy,Comedy | Romance,1.25,2,Martin Koolhoven,Low,13.59,13.78,0.0,Independent,Year-End,0.21,0.21,3.55
154939,The Mermaid,2016-02-08,2016,60720000,5.3,553810228.0,93.0,China Film Group,Comedy,Comedy | Science Fiction | Fantasy | Romance,3.14,37,Stephen Chow,Blockbuster,17.92,20.13,0.0,Independent,Other,8.12,8.12,3.54
155064,The Neon Demon,2016-06-08,2016,7000000,13.41,1333124.0,117.0,Bold Films,Thriller,Thriller | Horror,3.1,387,Nicolas Winding Refn,Mid,15.76,14.1,1.0,Major Studio,Summer,-0.81,-0.81,3.42
155086,Vinnaithaandi Varuvaayaa,2010-02-26,2010,3000000,1.04,12000000.0,157.0,Red Giant Movies,Drama,Drama | Romance,3.5,3,Gautham Vasudev Menon,Low,14.91,16.3,0.0,Independent,Other,3.0,3.0,3.56
155092,Ayan,2009-04-03,2009,3230939,1.94,18000000.0,162.0,AVM Productions,Action,Action | Romance | Comedy,2.88,4,K. V. Anand,Low,14.99,16.71,0.0,Independent,Other,4.57,4.57,3.56
155135,Bommarillu,2006-08-09,2006,1333333,0.65,5333333.0,170.0,Sri Venkateswara Creations,Drama,Drama | Foreign | Romance,3.5,5,Bhaskar,Low,14.1,15.49,0.0,Independent,Summer,3.0,3.0,3.56
155137,Arundhati,2009-01-16,2009,2915739,0.56,14000000.0,132.0,,Horror,Horror | Fantasy | Thriller,2.17,3,Kodi Rama Krishna,Low,14.89,16.45,,,Other,3.8,3.8,3.55
155143,Happy Days,2007-09-28,2007,440141,0.82,2640850.0,160.0,Amigos Creations,Drama,Drama,3.5,3,Sekhar Kammula,Low,12.99,14.79,0.0,Independent,Other,5.0,5.0,3.56
155285,Dil Dhadakne Do,2015-06-05,2015,13000000,2.34,22000000.0,170.0,Excel Entertainment,Drama,Drama | Family | Romance,2.83,21,Zoya Akhtar,Mid,16.38,16.91,0.0,Independent,Summer,0.69,0.69,3.54
155288,Eye in the Sky,2015-09-11,2015,13000000,10.56,18704595.0,102.0,Entertainment One,Drama,Drama | Thriller | War,3.66,433,Gavin Hood,Mid,16.38,16.74,0.0,Independent,Other,0.44,0.44,3.59
155392,"Hello, My Name Is Doris",2015-11-27,2015,1000000,14.99,14444999.0,95.0,Red Crown Productions,Comedy,Comedy | Drama | Romance,3.38,101,Michael Showalter,Low,13.82,16.49,0.0,Independent,Year-End,13.44,13.44,3.54
155501,Roar,1981-11-12,1981,17000000,1.31,2000000.0,102.0,American Filmworks,Adventure,Adventure | Thriller,3.28,9,Noel Marshall,Mid,16.65,14.51,0.0,Independent,Year-End,-0.88,-0.88,3.56
155509,Mr. Right,2016-02-29,2016,8000000,7.32,34694.0,95.0,Amasia Entertainment,Action,Action | Comedy | Romance,3.35,269,Paco Cabezas,Mid,15.89,10.45,0.0,Independent,Other,-1.0,-1.0,3.51
155583,Miracles from Heaven,2016-03-17,2016,16000000,7.53,73883359.0,117.0,TriStar Pictures,Drama,Drama,3.28,39,Patricia Riggen,Mid,16.59,18.12,1.0,Major Studio,Other,3.62,3.62,3.55
155659,Florence Foster Jenkins,2016-05-06,2016,29000000,10.83,48902953.0,110.0,BBC Films,Comedy,Comedy | Drama,3.34,195,Stephen Frears,High,17.18,17.71,1.0,Major Studio,Other,0.69,0.69,3.52
155743,My Big Fat Greek Wedding 2,2016-03-23,2016,18000000,6.34,88923251.0,94.0,Universal Pictures,Romance,Romance | Comedy | Family,2.78,179,Kirk Jones,High,16.71,18.3,1.0,Major Studio,Other,3.94,3.94,3.43
155758,Irudhi Suttru,2016-01-28,2016,300000,0.76,2100000.0,112.0,UTV Motion Pictures,Action,Action | Drama,4.25,2,Sudha Kongara Prasad,Low,12.61,14.56,1.0,Major Studio,Other,6.0,6.0,3.56
155810,I Saw the Light,2016-02-05,2016,13000000,4.65,1646788.0,123.0,Bron Studios,Drama,Drama | Music,2.94,16,Marc Abraham,Mid,16.38,14.31,0.0,Independent,Other,-0.87,-0.87,3.55
155820,Keanu,2016-04-21,2016,15000000,7.94,20566327.0,94.0,New Line Cinema,Action,Action | Comedy,3.05,349,Peter Atencio,Mid,16.52,16.84,1.0,Major Studio,Other,0.37,0.37,3.41
155828,The Lure,2015-12-25,2015,1300000,2.16,101657.0,92.0,Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF),Horror,Horror | Music,3.46,13,Agnieszka Smoczynska,Low,14.08,11.53,0.0,Independent,Year-End,-0.92,-0.92,3.56
155830,White Girl,2016-09-02,2016,700000,6.02,200242.0,88.0,Killer Films,Drama,Drama,3.12,28,Elizabeth Wood,Low,13.46,12.21,1.0,Major Studio,Other,-0.71,-0.71,3.55
155874,Love & Friendship,2016-05-27,2016,3000000,12.82,14016568.0,94.0,Blinder Films,Comedy,Comedy | Drama | Romance,3.27,187,Whit Stillman,Low,14.91,16.46,0.0,Independent,Other,3.67,3.67,3.51
156085,Sunshine Superman,2015-05-22,2015,400000,0.98,88097.0,100.0,,Documentary,Documentary,3.12,12,Marah Strauch,Low,12.9,11.39,,,Other,-0.78,-0.78,3.55
156371,Everybody Wants Some!!,2016-03-30,2016,10000000,6.74,3400278.0,116.0,Annapurna Pictures,Comedy,Comedy,3.52,330,Richard Linklater,Mid,16.12,15.04,0.0,Independent,Other,-0.66,-0.66,3.55
156387,Sing Street,2016-03-11,2016,4000000,10.67,13624522.0,106.0,Cosmo-Films,Romance,Romance | Drama | Music,3.9,602,John Carney,Low,15.2,16.43,0.0,Independent,Other,2.41,2.41,3.7
156605,Paterson,2016-11-17,2016,5000000,10.3,2152738.0,118.0,Amazon Studios,Comedy,Comedy | Drama | Romance,3.66,200,Jim Jarmusch,Low,15.42,14.58,0.0,Independent,Year-End,-0.57,-0.57,3.58
156607,The Huntsman: Winter's War,2016-04-06,2016,115000000,17.26,164602163.0,114.0,Universal Pictures,Action,Action | Adventure | Drama,2.95,342,Cedric Nicolas-Troyan,Blockbuster,18.56,18.92,1.0,Major Studio,Other,0.43,0.43,3.39
156609,Neighbors 2: Sorority Rising,2016-05-04,2016,35000000,9.91,108758521.0,91.0,Universal Pictures,Comedy,Comedy,2.92,485,Nicholas Stoller,High,17.37,18.5,1.0,Major Studio,Other,2.11,2.11,3.33
156712,Aadukalam,2011-01-14,2011,4000000,0.37,6000000.0,160.0,Sun Pictures,Action,Action | Drama | Thriller,4.0,3,Vetrimaran,Low,15.2,15.61,0.0,Independent,Other,0.5,0.5,3.56
156718,Visaranai,2016-02-04,2016,325000,0.87,1600000.0,118.0,Wunderbar Films,Drama,Drama | Thriller,3.5,5,Vetrimaran,Low,12.69,14.29,0.0,Independent,Other,3.92,3.92,3.56
156755,Things to Come,2016-03-16,2016,2100000,5.86,282382.0,102.0,ARTE France Cinéma,Drama,Drama,3.6,36,Mia Hansen-Løve,Low,14.56,12.55,0.0,Independent,Other,-0.87,-0.87,3.56
157106,Fan,2016-04-15,2016,16000000,5.13,29251596.0,142.0,Red Chillies Entertainment,Action,Action | Drama | Thriller,2.85,33,Maneesh Sharma,Mid,16.59,17.19,1.0,Major Studio,Other,0.83,0.83,3.53
157200,Money Monster,2016-05-12,2016,27000000,11.95,93282604.0,98.0,TriStar Pictures,Thriller,Thriller,3.24,424,Jodie Foster,High,17.11,18.35,1.0,Major Studio,Other,2.45,2.45,3.45
157224,Nine Lives,2016-08-03,2016,30000000,10.0,57814445.0,87.0,EuropaCorp,Fantasy,Fantasy | Comedy | Family,2.57,67,Barry Sonnenfeld,High,17.22,17.87,0.0,Independent,Summer,0.93,0.93,3.49
157270,Barbershop: The Next Cut,2016-04-15,2016,20000000,8.47,55030051.0,112.0,New Line Cinema,Comedy,Comedy,3.1,45,Malcolm D. Lee,High,16.81,17.82,1.0,Major Studio,Other,1.75,1.75,3.54
157274,The Choice,2016-02-04,2016,10000000,8.28,18730891.0,111.0,Lionsgate,Drama,Drama | Romance,3.49,56,Ross Katz,Mid,16.12,16.75,1.0,Major Studio,Other,0.87,0.87,3.56
157296,Finding Dory,2016-06-16,2016,200000000,14.48,1028570889.0,97.0,Walt Disney Pictures,Adventure,Adventure | Animation | Comedy | Family,3.71,1753,Andrew Stanton,Blockbuster,19.11,20.75,1.0,Major Studio,Summer,4.14,4.14,3.66
157312,The Boss,2016-04-07,2016,29000000,7.53,78636257.0,91.0,Universal Pictures,Comedy,Comedy,2.73,151,Ben Falcone,High,17.18,18.18,1.0,Major Studio,Other,1.71,1.71,3.44
157326,Bastille Day,2016-04-22,2016,20000000,12.12,14397593.0,92.0,StudioCanal,Action,Action,3.25,72,James Watkins,High,16.81,16.48,1.0,Major Studio,Other,-0.28,-0.28,3.54
157338,Free State of Jones,2016-06-24,2016,50000000,10.22,25035950.0,139.0,Larger Than Life Productions,War,War | Action | Drama | History | Thriller,3.53,124,Gary Ross,Blockbuster,17.73,17.04,0.0,Independent,Summer,-0.5,-0.5,3.56
157340,The Angry Birds Movie,2016-05-11,2016,73000000,11.17,349779543.0,97.0,Columbia Pictures,Family,Family | Animation,2.84,420,Fergal Reilly,Blockbuster,18.11,19.67,1.0,Major Studio,Other,3.79,3.79,3.32
157432,Precious Cargo,2016-07-15,2016,10500000,11.55,100659.0,99.0,Herrick Entertainment,Action,Action | Crime | Thriller,2.62,36,Max Adams,Mid,16.17,11.52,0.0,Independent,Summer,-0.99,-0.99,3.52
157553,Arrambam,2013-10-31,2013,9200000,0.88,21000000.0,157.0,Sri Sathya Sai Movies,Action,Action | Thriller | Drama,3.25,2,Vishnuvardhan,Mid,16.03,16.86,0.0,Independent,Other,1.28,1.28,3.56
157555,Yennai Arindhaal,2015-02-06,2015,7900000,0.86,16000000.0,176.0,Shri Sai Raam Creations,Romance,Romance | Thriller | Drama | Action,3.1,5,Gautham Vasudev Menon,Mid,15.88,16.59,0.0,Independent,Other,1.03,1.03,3.56
157557,Mankatha,2011-08-31,2011,6100000,1.15,28000000.0,149.0,Sun Pictures,Action,Action | Thriller,2.75,4,Venkat Prabhu,Mid,15.62,17.15,0.0,Independent,Summer,3.59,3.59,3.56
157563,Indru Netru Naalai,2015-06-26,2015,620000,0.33,1400000.0,146.0,Studio Green,Science Fiction,Science Fiction | Comedy,4.25,2,R. Ravi Kumar,Low,13.34,14.15,0.0,Independent,Summer,1.26,1.26,3.56
157575,Veeram,2014-01-10,2014,5900000,1.92,19000000.0,161.0,Vijaya Productions,Action,Action | Comedy | Romance,5.0,1,Siva,Mid,15.59,16.76,0.0,Independent,Other,2.22,2.22,3.56
157587,Vaali,1999-05-01,1999,500000,0.51,500000.0,157.0,,Romance,Romance,4.5,2,S. J. Surya,Low,13.12,13.12,,,Other,0.0,0.0,3.56
157589,Villan,2002-12-05,2002,500000,0.46,500000.0,157.0,Nic Arts,Action,Action | Crime,3.5,2,K. S. Ravikumar,Low,13.12,13.12,0.0,Independent,Year-End,0.0,0.0,3.56
157591,Dheena,2001-01-14,2001,500000,0.35,500000.0,157.0,Vijayam Cine Combines,Action,Action | Drama | Romance,4.0,2,A.R. Murugadoss,Low,13.12,13.12,0.0,Independent,Other,0.0,0.0,3.56
157593,Citizen,2001-06-08,2001,500000,0.23,500000.0,157.0,Nic Arts,Drama,Drama | Action | Crime | Foreign,3.0,2,Saravana Subbiah,Low,13.12,13.12,0.0,Independent,Summer,0.0,0.0,3.56
157597,Mugavari,2000-02-02,2000,500000,0.28,500000.0,157.0,,Drama,Drama | Romance,4.0,2,V. Z. Durai,Low,13.12,13.12,,,Other,0.0,0.0,3.56
157599,Aasai,1995-09-25,1995,500000,0.37,500000.0,157.0,,Action,Action | Romance,4.25,2,Vasanth,Low,13.12,13.12,,,Other,0.0,0.0,3.56
157601,Kadhal Kottai,1996-07-12,1996,500000,0.07,500000.0,157.0,Sivashakthi Movie Makers,Romance,Romance,4.5,2,Agathiyan,Low,13.12,13.12,0.0,Independent,Summer,0.0,0.0,3.56
157667,Mother's Day,2016-04-28,2016,25000000,8.31,48418160.0,118.0,Open Road Films (II),Comedy,Comedy,2.39,64,Garry Marshall,High,17.03,17.7,0.0,Independent,Other,0.94,0.94,3.48
157699,Snowden,2016-09-15,2016,40000000,14.38,37279439.0,134.0,Endgame Entertainment,Drama,Drama | Thriller,3.74,647,Oliver Stone,High,17.5,17.43,1.0,Major Studio,Other,-0.07,-0.07,3.64
157865,Ratchet & Clank,2016-04-13,2016,20000000,9.12,8821329.0,94.0,Rainmaker Entertainment,Action,Action | Adventure | Animation | Family,2.76,53,Jericca Cleland,High,16.81,15.99,0.0,Independent,Other,-0.56,-0.56,3.51
157959,Term Life,2016-04-29,2016,16500000,7.36,21256.0,93.0,WWE Studios,Thriller,Thriller | Drama | Crime,2.55,33,Peter Billingsley,Mid,16.62,9.96,0.0,Independent,Other,-1.0,-1.0,3.52
158238,The Nice Guys,2016-05-15,2016,50000000,16.08,62788218.0,116.0,Silver Pictures,Action,Action | Comedy | Crime | Thriller,3.71,1738,Shane Black,Blockbuster,17.73,17.96,1.0,Major Studio,Other,0.26,0.26,3.66
158260,A Hologram for the King,2016-04-22,2016,30000000,9.1,4212494.0,97.0,X-Filme Creative Pool,Comedy,Comedy | Drama,3.11,137,Tom Tykwer,High,17.22,15.25,0.0,Independent,Other,-0.86,-0.86,3.5
158286,Singam,2010-05-28,2010,2200000,1.13,9700000.0,154.0,Reliance Big Pictures,Action,Action | Comedy | Crime,4.0,2,Hari,Low,14.6,16.09,0.0,Independent,Other,3.41,3.41,3.56
158288,Saamy,2003-05-05,2003,1,0.44,3.0,140.0,,Action,Action | Drama,4.25,2,Hari,Low,0.69,1.39,,,Other,2.0,2.0,3.56
158292,7Aum Arivu,2011-10-26,2011,16000000,2.25,98900000.0,168.0,Red Giant Movies,Action,Action | Science Fiction | Thriller,4.25,2,A.R. Murugadoss,Mid,16.59,18.41,0.0,Independent,Other,5.18,5.18,3.56
158402,Flight Crew,2016-04-21,2016,10000000,5.42,27305571.0,138.0,Three T Productions,Drama,Drama | Action,3.57,21,Nikolay Lebedev,Mid,16.12,17.12,0.0,Independent,Other,1.73,1.73,3.56
158528,The Shallows,2016-06-24,2016,17000000,13.69,119100758.0,86.0,Columbia Pictures,Horror,Horror | Drama | Thriller,3.06,368,Jaume Collet-Serra,Mid,16.65,18.6,1.0,Major Studio,Summer,6.01,6.01,3.41
158593,A Little Night Music,2002-01-01,2002,200000,0.16,286000.0,95.0,Zillion Films,Comedy,Comedy,4.0,1,Dejan Zečević,Low,12.21,12.56,0.0,Independent,Other,0.43,0.43,3.56
158607,Skinning,2010-10-06,2010,500000,1.02,198.0,97.0,Hypnopolis,Action,Action | Crime | Drama,3.83,3,Stevan Filipović,Low,13.12,5.29,0.0,Independent,Other,-1.0,-1.0,3.56
158691,Kick,2014-07-25,2014,22000000,7.37,55000000.0,146.0,,Action,Action | Comedy | Romance,2.5,6,Sajid Nadiadwala,High,16.91,17.82,,,Summer,1.5,1.5,3.55
158697,Aitraaz,2004-11-12,2004,3500000,1.28,9250000.0,159.0,,Thriller,Thriller | Drama,2.67,6,Abbas Alibhai Burmawalla,Low,15.07,16.04,,,Year-End,1.64,1.64,3.55
158705,Paws,1997-09-25,1997,137731,1.78,1778391.0,83.0,,Adventure,Adventure | Family | Fantasy,3.0,1,Karl Zwicky,Low,11.83,14.39,,,Other,11.91,11.91,3.56
158783,The Handmaiden,2016-06-01,2016,8575000,16.73,1983204.0,145.0,CJ Entertainment,Thriller,Thriller | Drama | Romance,4.03,493,Park Chan-wook,Mid,15.96,14.5,1.0,Major Studio,Summer,-0.77,-0.77,3.73
158813,Alice Through the Looking Glass,2016-05-25,2016,170000000,14.62,299370084.0,113.0,Walt Disney Pictures,Family,Family | Fantasy,3.15,556,James Bobin,Blockbuster,18.95,19.52,1.0,Major Studio,Other,0.76,0.76,3.4
158830,The BFG,2016-06-01,2016,140000000,18.77,183345589.0,120.0,Walt Disney Pictures,Adventure,Adventure | Family | Fantasy,3.11,337,Steven Spielberg,Blockbuster,18.76,19.03,1.0,Major Studio,Summer,0.31,0.31,3.43
158872,Sausage Party,2016-07-11,2016,19000000,17.57,140705322.0,83.0,Columbia Pictures,Adventure,Adventure | Animation | Comedy | Fantasy,2.92,949,Conrad Vernon,High,16.76,18.76,1.0,Major Studio,Summer,6.41,6.41,3.22
158966,Captain Fantastic,2016-07-02,2016,5000000,16.52,5879736.0,119.0,Electric City Entertainment,Adventure,Adventure | Comedy | Drama | Romance,3.93,1162,Matt Ross,Low,15.42,15.59,0.0,Independent,Summer,0.18,0.18,3.77
158972,Toni Erdmann,2016-07-14,2016,3537415,9.12,1390172.0,162.0,Sony Pictures Classics,Comedy,Comedy | Drama,3.8,185,Maren Ade,Low,15.08,14.14,1.0,Major Studio,Summer,-0.61,-0.61,3.6
159077,The Meddler,2016-04-05,2016,3200000,5.51,4267218.0,100.0,,Comedy,Comedy | Drama,3.28,49,Lorene Scafaria,Low,14.98,15.27,,,Other,0.33,0.33,3.54
159083,Finding Mr. Right,2013-03-20,2013,4881000,2.32,81350000.0,123.0,,Comedy,Comedy | Romance,3.0,2,Xue Xiaolu,Low,15.4,18.21,,,Other,15.67,15.67,3.56
159093,Now You See Me 2,2016-06-02,2016,90000000,39.54,334901337.0,129.0,Summit Entertainment,Action,Action | Adventure | Comedy | Crime | Mystery | Thriller,3.41,1376,Jon M. Chu,Blockbuster,18.32,19.63,1.0,Major Studio,Summer,2.72,2.72,3.47
159193,Café Society,2016-05-11,2016,30000000,9.25,43763247.0,96.0,Gravier Productions,Comedy,Comedy | Drama | Romance,3.37,361,Woody Allen,High,17.22,17.59,0.0,Independent,Other,0.46,0.46,3.5
159415,Swiss Army Man,2016-06-24,2016,3000000,9.2,4210454.0,97.0,A24,Comedy,Comedy | Drama | Romance | Fantasy | Adventure,3.44,666,Dan Kwan,Low,14.91,15.25,0.0,Independent,Summer,0.4,0.4,3.51
159419,A Violent Prosecutor,2016-02-03,2016,500,1.4,50.0,126.0,,Crime,Crime | Comedy,3.08,6,Lee Il-hyeong,Low,6.22,3.93,,,Other,-0.9,-0.9,3.56
159451,Graduation,2016-05-20,2016,2000000,2.84,343617.0,127.0,Why Not Productions,Drama,Drama,3.67,38,Cristian Mungiu,Low,14.51,12.75,0.0,Independent,Other,-0.83,-0.83,3.56
159690,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-01,2016,135000000,13.05,245623848.0,112.0,Paramount Pictures,Fantasy,Fantasy | Action | Adventure | Comedy,2.81,312,Dave Green,Blockbuster,18.72,19.32,1.0,Major Studio,Summer,0.82,0.82,3.36
159696,The Darkness,2016-05-13,2016,4000000,12.19,10898293.0,92.0,Universal Pictures,Horror,Horror | Thriller,2.42,39,Greg McLean,Low,15.2,16.2,1.0,Major Studio,Other,1.72,1.72,3.51
159853,Boris - Il film,2011-04-01,2011,3347850,2.91,1248748.0,108.0,Rai Cinema,Comedy,Comedy,1.5,1,Giacomo Ciarrapico,Low,15.02,14.04,0.0,Independent,Other,-0.63,-0.63,3.56
159858,The Conjuring 2,2016-05-13,2016,40000000,14.77,320170008.0,134.0,New Line Cinema,Horror,Horror,3.46,679,James Wan,High,17.5,19.58,1.0,Major Studio,Other,7.0,7.0,3.52
160080,Ghostbusters,2016-07-14,2016,144000000,17.16,229147509.0,116.0,Columbia Pictures,Action,Action | Fantasy | Comedy,2.85,854,Paul Feig,Blockbuster,18.79,19.25,1.0,Major Studio,Summer,0.59,0.59,3.21
160271,Central Intelligence,2016-06-15,2016,50000000,11.37,216972543.0,107.0,New Line Cinema,Action,Action | Comedy,3.19,671,Rawson Marshall Thurber,Blockbuster,17.73,19.2,1.0,Major Studio,Summer,3.34,3.34,3.4
160301,Udta Punjab,2016-06-17,2016,5980000,4.2,14900000.0,149.0,Balaji Motion Pictures,Thriller,Thriller | Crime | Drama,2.87,31,Abhishek Chaubey,Mid,15.6,16.52,0.0,Independent,Summer,1.49,1.49,3.54
160436,Te3n,2016-06-10,2016,5069632,1.43,4817642.0,136.0,Endemol India,Mystery,Mystery | Thriller | Drama,3.54,12,Ribhu Dasgupta,Low,15.44,15.39,0.0,Independent,Summer,-0.05,-0.05,3.56
160438,Jason Bourne,2016-07-27,2016,120000000,19.13,415484914.0,123.0,The Kennedy/Marshall Company,Action,Action | Thriller,3.33,1124,Paul Greengrass,Blockbuster,18.6,19.84,0.0,Independent,Summer,2.46,2.46,3.43
